.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Si	Si	Yn	Yn	Y	O
,	,	COMMA	CO	COMMA	O
de_asemenea	de_asemenea	Rgp	Rg	R	O
,	,	COMMA	CO	COMMA	O
este	fi	Vmip3s	Vm	V3	O
inutil	inutil	Rgp	Rg	R	O
să	să	Qs	Qs	QS	O
vă	tu	Pp2-pa--------w	Pp	PPPA	O
mai	mai	Rp	Rp	R	O
aducem	aduce	Vmip1p	Vm	V1	O
aminte	aminte	Rgp	Rg	R	O
că	că	Csssp	Cs	C	O
,	,	COMMA	CO	COMMA	O
la	la	Spsa	Sp	S	O
6	6	Mc-p-d	Mc	M	TIME
ani	an	Ncmp-n	Nc	NPN	TIME
de_la	de_la	Spca	Sp	S	O
începutul	început	Ncmsry	Nc	NSRY	O
acestei	acest	Dd3fso---e	Dd	DMSO	O
reforme	reformă	Ncfson	Nc	NSON	O
haotice	haotic	Afpfson	Af	ASON	O
,	,	COMMA	CO	COMMA	O
populația	populație	Ncfsry	Nc	NSRY	O
este	fi	Vmip3s	Vm	V3	O
sătulă	sătul	Afpfsrn	Af	ASN	O
de	de	Spsa	Sp	S	O
explicații	explicație	Ncfp-n	Nc	NPN	O
,	,	COMMA	CO	COMMA	O
având	avea	Vmg	Vm	VG	O
tot	tot	Rp	Rp	R	O
dreptul	drept	Ncmsry	Nc	NSRY	O
moral	moral	Afpms-n	Af	ASN	O
să	să	Qs	Qs	QS	O
pretindă	pretinde	Vmsp3	Vm	V3	O
rezolvarea	rezolvare	Ncfsry	Nc	NSRY	O
în	în	Spsa	Sp	S	O
spirit	spirit	Ncms-n	Nc	NSN	O
gospodăresc	gospodăresc	Afpms-n	Af	ASN	O
a	al	Tsfs	Ts	TS	O
tuturor	tot	Di3-po	Di	PI	O
problemelor	problemă	Ncfpoy	Nc	NPOY	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Nu	nu	Qz	Qz	QZ	O
credeți	crede	Vmip2p	Vm	V2	O
că	că	Csssp	Cs	C	O
a	avea	Va--3s	Va	VA3S	O
sosit	sosi	Vmp--sm	Vm	VPSM	O
timpul	timp	Ncmsry	Nc	NSRY	O
ca	ca	Rc	Rc	RC	O
,	,	COMMA	CO	COMMA	O
după	după	Spsa	Sp	S	O
50	50	Mc-p-d	Mc	M	TIME
de	de	Spsa	Sp	S	TIME
ani	an	Ncmp-n	Nc	NPN	TIME
de	de	Spsa	Sp	S	O
experimentare	experimentare	Ncfsrn	Nc	NSRN	O
,	,	COMMA	CO	COMMA	O
pe	pe	Spsa	Sp	S	O
spinarea	spinare	Ncfsry	Nc	NSRY	O
poporului	popor	Ncmsoy	Nc	NSOY	O
român	român	Afpms-n	Af	ASN	O
să	să	Qs	Qs	QS	O
nu	nu	Qz	Qz	QZ	O
mai	mai	Rp	Rp	R	O
avem	avea	Vmip1p	Vm	V1	O
parte	parte	Ncfsrn	Nc	NSRN	O
de	de	Spsa	Sp	S	O
nici_o	nici_un	Dz3fsr---e	Dz	PI	O
generație	generație	Ncfsrn	Nc	NSRN	O
de	de	Spsa	Sp	S	O
sacrificiu	sacrificiu	Ncms-n	Nc	NSN	O
?	?	QUEST	QU	QUEST	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
In	in	Ncms-n	Nc	NSN	O
prezentele	prezent	Afpfpry	Af	APRY	O
condiții	condiție	Ncfp-n	Nc	NPN	O
,	,	COMMA	CO	COMMA	O
noi	eu	Pp1-pr--------s	Pp	PPPR	O
,	,	COMMA	CO	COMMA	O
parlamentarii	parlamentar	Ncmpry	Nc	NPRY	O
de	de	Spsa	Sp	S	O
București	București	Np	Np	NP	LOC
ai	al	Tsmp	Ts	TP	O
Partidului	partid	Ncmsoy	Nc	NSOY	ORG
România	România	Np	Np	NP	ORG
Mare	mare	Afpfsrn	Af	ASN	ORG
,	,	COMMA	CO	COMMA	O
ne	eu	Pp1-pa--------w	Pp	PPPA	O
simțim	simți	Vmip1p	Vm	V1	O
neputincioși	neputincios	Afpmp-n	Af	APN	O
in	in	Ncms-n	Nc	NSN	O
fața	față	Ncfsry	Nc	NSRY	O
tragicului	tragic	Afpmsoy	Af	ASOY	O
fenomen	fenomen	Ncms-n	Nc	NSN	O
și	și	Crssp	Cr	CR	O
ne	eu	Pp1-pd--------w	Pp	PPPD	O
adresăm	adresa	Vmip1p	Vm	V1	O
dumneavoastră	dumneavoastră	Pp2-----------s	Pp	PP	O
pentru_că	pentru_că	Cscsp	Cs	C	O
nu	nu	Qz	Qz	QZ	O
vrem	vrea	Vmip1p	Vm	V1	O
să	să	Qs	Qs	QS	O
fim	fi	Vmsp1p	Vm	V1	O
părtași	părtaș	Ncmp-n	Nc	NPN	O
la	la	Spsa	Sp	S	O
desconsiderarea	desconsiderare	Ncfsry	Nc	NSRY	O
și	și	Crssp	Cr	CR	O
neglijarea	neglijare	Ncfsry	Nc	NSRY	O
iresponsabilă	iresponsabil	Afpfsrn	Af	ASN	O
a	al	Tsfs	Ts	TS	O
poporului	popor	Ncmsoy	Nc	NSOY	O
român	român	Afpms-n	Af	ASN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Stim	Stim	Np	Np	NP	O
că	că	Csssp	Cs	C	O
în	în	Spsa	Sp	S	O
aceeași	același	Dd3fsr---e	Dd	DMSR	O
situație	situație	Ncfsrn	Nc	NSRN	O
se	sine	Px3--a--------w	Px	PXA	O
află	afla	Vmis3s	Vm	V3	O
majoritatea	majoritate	Ncfsry	Nc	NSRY	O
localităților	localitate	Ncfpoy	Nc	NPOY	O
din	din	Spsa	Sp	S	O
țară	țară	Ncfsrn	Nc	NSRN	O
:	:	COLON	CO	COLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
comune	comun	Afpfp-n	Af	APN	O
,	,	COMMA	CO	COMMA	O
orașe	oraș	Ncfp-n	Nc	NPN	O
și	și	Crssp	Cr	CR	O
municipii	municipiu	Ncmp-n	Nc	NPN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnule	domn	Ncmsvy	Nc	NSVY	O
prim-	prim-	Moms-ln	Mo	M	O
ministru	ministru	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
Nicolae	Nicolae	Np	Np	NP	PER
Văcăroiu	Văcăroiu	Np	Np	NP	PER
,	,	COMMA	CO	COMMA	O
din	din	Spsa	Sp	S	O
informațiile	informație	Ncfpry	Nc	NPRY	O
pe	pe	Spsa	Sp	S	O
care	care	Pw3--r	Pw	RELR	O
le	el	Pp3fpa--------w	Pp	PPPA	O
deținem	deține	Vmip1p	Vm	V1	O
rezultă	rezulta	Vmis3s	Vm	V3	O
că	că	Csssp	Cs	C	O
situația	situație	Ncfsry	Nc	NSRY	O
energetică	energetic	Afpfsrn	Af	ASN	O
a	al	Tsfs	Ts	TS	O
țării	țară	Ncfsoy	Nc	NSOY	O
se	sine	Px3--a--------w	Px	PXA	O
datorează	datora	Vmip3	Vm	V3	O
unei	un	Tifso	Ti	TSO	O
incapacități	incapacitate	Ncfson	Nc	NSON	O
de	de	Spsa	Sp	S	O
plată	plată	Ncfsrn	Nc	NSRN	O
fața	față	Ncfsry	Nc	NSRY	O
de	de	Spsa	Sp	S	O
furnizorii	furnizor	Ncmpry	Nc	NPRY	O
de	de	Spsa	Sp	S	O
gaz	gaz	Ncms-n	Nc	NSN	O
extern	extern	Afpms-n	Af	ASN	O
,	,	COMMA	CO	COMMA	O
din	din	Spsa	Sp	S	O
fostul	fost	Afpmsry	Af	ASRY	LOC
spațiu	spațiu	Ncms-n	Nc	NSN	LOC
sovietic	sovietic	Afpms-n	Af	ASN	LOC
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Cerem	cere	Vmip1p	Vm	V1	O
cu	cu	Spsa	Sp	S	O
fermitate	fermitate	Ncfsrn	Nc	NSRN	O
mobilizarea	mobilizare	Ncfsry	Nc	NSRY	O
imediată	imediat	Afpfsrn	Af	ASN	O
a	al	Tsfs	Ts	TS	O
tuturor	tot	Di3-po	Di	PI	O
resurselor	resursă	Ncfpoy	Nc	NPOY	O
financiare	financiar	Afpfp-n	Af	APN	O
pentru	pentru	Spsa	Sp	S	O
plata	plată	Ncfsry	Nc	NSRY	O
necesarului	necesar	Ncmsoy	Nc	NSOY	O
strict	strict	Afpms-n	Af	ASN	O
al	al	Tsms	Ts	TS	O
energiei	energie	Ncfsoy	Nc	NSOY	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Cerem	cere	Vmip1p	Vm	V1	O
cu	cu	Spsa	Sp	S	O
fermitate	fermitate	Ncfsrn	Nc	NSRN	O
anchetarea	anchetare	Ncfsry	Nc	NSRY	O
tuturor	tot	Di3-po	Di	PI	O
faptelor	fapt	Ncfpoy	Nc	NPOY	O
Executivului	executiv	Ncmsoy	Nc	NSOY	ORG
,	,	COMMA	CO	COMMA	O
deci	deci	Ccssp	Cc	C	O
de_sub	de_sub	Spca	Sp	S	O
directa	directă	Ncfsry	Nc	NSRY	O
dumneavoastră	dumneavoastră	Pp2-----------s	Pp	PP	O
conducere	conducere	Ncfsrn	Nc	NSRN	O
,	,	COMMA	CO	COMMA	O
care	care	Pw3--r	Pw	RELR	O
se	sine	Px3--a--------w	Px	PXA	O
fac	face	Vmip3p	Vm	V3	O
vinovați	vinovat	Afpmp-n	Af	APN	O
de	de	Spsa	Sp	S	O
incorecta	incorect	Afpfsry	Af	ASRY	O
evaluare	evaluare	Ncfsrn	Nc	NSRN	O
a	al	Tsfs	Ts	TS	O
necesităților	necesitate	Ncfpoy	Nc	NPOY	O
țarii	țar	Ncmpry	Nc	NPRY	O
,	,	COMMA	CO	COMMA	O
de	de	Spsa	Sp	S	O
neasigurarea	neasigurare	Ncfsry	Nc	NSRY	O
resurselor	resursă	Ncfpoy	Nc	NPOY	O
de	de	Spsa	Sp	S	O
aprovizionare	aprovizionare	Ncfsrn	Nc	NSRN	O
,	,	COMMA	CO	COMMA	O
de	de	Spsa	Sp	S	O
proasta	prost	Afpfsry	Af	ASRY	O
gestionare	gestionare	Ncfsrn	Nc	NSRN	O
a	al	Tsfs	Ts	TS	O
resurselor	resursă	Ncfpoy	Nc	NPOY	O
externe	extern	Afpfp-n	Af	APN	O
,	,	COMMA	CO	COMMA	O
de	de	Spsa	Sp	S	O
lipsa	lipsă	Ncfsry	Nc	NSRY	O
sau	sau	Ccssp	Cc	C	O
proasta	prost	Afpfsry	Af	ASRY	O
exploatare	exploatare	Ncfsrn	Nc	NSRN	O
a	al	Tsfs	Ts	TS	O
mijloacelor	mijloc	Ncfpoy	Nc	NPOY	O
specifice	specific	Afpfp-n	Af	APN	O
de	de	Spsa	Sp	S	O
transport	transport	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
factori	factor	Ncmp-n	Nc	NPN	O
care	care	Pw3--r	Pw	RELR	O
,	,	COMMA	CO	COMMA	O
printr-	printru	Spsay	Sp	S	O
un	un	Timsr	Ti	TSR	O
proces	proces	Ncms-n	Nc	NSN	O
de	de	Spsa	Sp	S	O
suprapunere	suprapunere	Ncfsrn	Nc	NSRN	O
a	al	Tsfs	Ts	TS	O
efectelor	efect	Ncfpoy	Nc	NPOY	O
au	avea	Va--3p	Va	VA3P	O
dus	duce	Vmp--sm	Vm	VPSM	O
la	la	Spsa	Sp	S	O
actuala	actual	Afpfsry	Af	ASRY	O
criză	criză	Ncfsrn	Nc	NSRN	O
,	,	COMMA	CO	COMMA	O
de-	de	Spsay	Sp	S	O
a	a	Qn	Qn	QN	O
dreptul	drept	Ncmsry	Nc	NSRY	O
insuportabilă	insuportabil	Afpfsrn	Af	ASN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnul	domn	Ncmsry	Nc	NSRY	O
Radu	Radu	Np	Np	NP	PER
Mircea	Mircea	Np	Np	NP	PER
Berceanu	Berceanu	Np	Np	NP	PER
:	:	COLON	CO	COLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Ați	avea	Va--2p	Va	VA2P	O
depășit	depăși	Vmp--sm	Vm	VPSM	O
3	3	Mc-p-d	Mc	M	TIME
minute	minut	Ncfp-n	Nc	NPN	TIME
,	,	COMMA	CO	COMMA	O
domnule	domn	Ncmsvy	Nc	NSVY	O
Marinescu	Marinescu	Np	Np	NP	PER
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnul	domn	Ncmsry	Nc	NSRY	O
Ioan	Ioan	Np	Np	NP	PER
Marinescu	Marinescu	Np	Np	NP	PER
:	:	COLON	CO	COLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Am	avea	Va--1	Va	VA1	O
și	și	Crssp	Cr	CR	O
depășit	depăși	Vmp--sm	Vm	VPSM	O
?	?	QUEST	QU	QUEST	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnul	domn	Ncmsry	Nc	NSRY	O
Radu	Radu	Np	Np	NP	PER
Mircea	Mircea	Np	Np	NP	PER
Berceanu	Berceanu	Np	Np	NP	PER
:	:	COLON	CO	COLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Da	da	Rgp	Rg	R	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Am	avea	Va--1	Va	VA1	O
un	un	Timsr	Ti	TSR	O
cronometru	cronometru	Ncms-n	Nc	NSN	O
aici	aici	Rgp	Rg	R	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Vă	tu	Pp2-pa--------w	Pp	PPPA	O
rog	ruga	Vmip1s	Vm	V1	O
să	să	Qs	Qs	QS	O
încheiați	încheia	Vmip2p	Vm	V2	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnul	domn	Ncmsry	Nc	NSRY	O
Ioan	Ioan	Np	Np	NP	PER
Marinescu	Marinescu	Np	Np	NP	PER
:	:	COLON	CO	COLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Fraza	frază	Ncfsry	Nc	NSRY	O
de	de	Spsa	Sp	S	O
încheiere	încheiere	Ncfsrn	Nc	NSRN	O
,	,	COMMA	CO	COMMA	O
da	da	Rgp	Rg	R	O
!	!	EXCL	EX	EXCL	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnule	domn	Ncmsvy	Nc	NSVY	O
prim-	prim-	Moms-ln	Mo	M	O
ministru	ministru	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
actualii	actual	Afpmpry	Af	APRY	O
miniștri	ministru	Ncmp-n	Nc	NPN	O
ori	ori	Ccssp	Cc	C	O
sunt	fi	Vmip3p	Vm	V3	O
capabili	capabil	Afpmp-n	Af	APN	O
să	să	Qs	Qs	QS	O
gestioneze	gestiona	Vmsp3	Vm	V3	O
țara	țară	Ncfsry	Nc	NSRY	O
,	,	COMMA	CO	COMMA	O
ori	ori	Ccssp	Cc	C	O
trebuie	trebui	Vmip3	Vm	V3	O
să	să	Qs	Qs	QS	O
demisioneze	demisiona	Vmsp3	Vm	V3	O
,	,	COMMA	CO	COMMA	O
lăsând	lăsa	Vmg	Vm	VG	O
pe	pe	Spsa	Sp	S	O
alții	altul	Pi3mpr	Pi	PI	O
mai	mai	Rp	Rp	R	O
capabili	capabil	Afpmp-n	Af	APN	O
să	să	Qs	Qs	QS	O
-și	sine	Px3--d--y-----w	Px	PXD	O
asume	asuma	Vmsp3	Vm	V3	O
acestă	acestă	Ncfsrn	Nc	NSRN	O
responsabilitate	responsabilitate	Ncfsrn	Nc	NSRN	O
!	!	EXCL	EX	EXCL	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Nutrim	nutri	Vmip1p	Vm	V1	O
speranța	speranță	Ncfsry	Nc	NSRY	O
ca	ca	Rc	Rc	RC	O
patriotismul	patriotism	Ncmsry	Nc	NSRY	O
dumneavoastră	dumneavoastră	Pp2-----------s	Pp	PP	O
indubitabil	indubitabil	Afpms-n	Af	ASN	O
să	să	Qs	Qs	QS	O
vă	tu	Pp2-pa--------w	Pp	PPPA	O
conducă	conduce	Vmsp3	Vm	V3	O
,	,	COMMA	CO	COMMA	O
domnule	domn	Ncmsvy	Nc	NSVY	O
prim-	prim-	Moms-ln	Mo	M	O
ministru	ministru	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
spre	spre	Spsa	Sp	S	O
cele	cel	Tdfpr	Td	TPR	O
mai	mai	Rp	Rp	R	O
bune	bun	Afpfp-n	Af	APN	O
concluzii	concluzie	Ncfp-n	Nc	NPN	O
și	și	Crssp	Cr	CR	O
să	să	Qs	Qs	QS	O
vă	tu	Pp2-pa--------w	Pp	PPPA	O
faciliteze	facilita	Vmsp3	Vm	V3	O
luarea	luare	Ncfsry	Nc	NSRY	O
celor	cel	Td-po	Td	TPO	O
mai	mai	Rp	Rp	R	O
eficiente	eficient	Afpfp-n	Af	APN	O
măsuri	măsură	Ncfp-n	Nc	NPN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Vă	tu	Pp2-pa--------w	Pp	PPPA	O
mulțumesc	mulțumi	Vmip1s	Vm	V1	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnul	domn	Ncmsry	Nc	NSRY	O
Radu	Radu	Np	Np	NP	PER
Mircea	Mircea	Np	Np	NP	PER
Berceanu	Berceanu	Np	Np	NP	PER
:	:	COLON	CO	COLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Are	avea	Vmip3s	Vm	V3	O
cuvântul	cuvânt	Ncmsry	Nc	NSRY	O
domnul	domn	Ncmsry	Nc	NSRY	O
Gheorghe	Gheorghe	Np	Np	NP	PER
Roman	Roman	Np	Np	NP	PER
de_la	de_la	Spca	Sp	S	O
P	P	Y	Y	Y	ORG
.	.	PERIOD	PE	PERIOD	ORG
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
D.S	D.S	Np	Np	NP	ORG
.	.	PERIOD	PE	PERIOD	ORG
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
R	R	Ncm--n	Nc	NN	ORG
.	.	PERIOD	PE	PERIOD	ORG
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
,	,	COMMA	CO	COMMA	O
urmează	urma	Vmip3	Vm	V3	O
doamna	doamnă	Ncfsry	Nc	NSRY	O
Feuzia	Feuzia	Np	Np	NP	PER
Rușid	Rușid	Np	Np	NP	PER
de_la	de_la	Spca	Sp	S	O
minorități	minoritate	Ncfp-n	Nc	NPN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Renunțați	renunța	Vmii2p	Vm	V2	O
,	,	COMMA	CO	COMMA	O
da	da	Rgp	Rg	R	O
?	?	QUEST	QU	QUEST	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Urmează	urma	Vmip3	Vm	V3	O
domnul	domn	Ncmsry	Nc	NSRY	O
Ion	Ion	Np	Np	NP	PER
Danilescu	Danilescu	Np	Np	NP	PER
de_la	de_la	Spca	Sp	S	O
P	P	Y	Y	Y	ORG
.	.	PERIOD	PE	PERIOD	ORG
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
D.S	D.S	Np	Np	NP	ORG
.	.	PERIOD	PE	PERIOD	ORG
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
R	R	Ncm--n	Nc	NN	ORG
.	.	PERIOD	PE	PERIOD	ORG
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnul	domn	Ncmsry	Nc	NSRY	O
Gheorghe	Gheorghe	Np	Np	NP	PER
Roman	Roman	Np	Np	NP	PER
:	:	COLON	CO	COLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnule	domn	Ncmsvy	Nc	NSVY	O
președinte	președinte	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
Stimați	stimat	Afpmp-n	Af	APN	O
colegi	coleg	Ncmp-n	Nc	NPN	O
,	,	COMMA	CO	COMMA	O
Potrivit	potrivit	Spsd	Sp	S	O
convigerilor	convige	Ncfpoy	Nc	NPOY	O
mele	meu	Ds1fp-s	Ds	PSP	O
,	,	COMMA	CO	COMMA	O
convingeri	convingere	Ncfp-n	Nc	NPN	O
care	care	Pw3--r	Pw	RELR	O
sunt	fi	Vmip3p	Vm	V3	O
consonante	consonantă	Ncfp-n	Nc	NPN	O
cu	cu	Spsa	Sp	S	O
ale	al	Tsfp	Ts	TP	O
colegilor	coleg	Ncmpoy	Nc	NPOY	O
de	de	Spsa	Sp	S	O
partid	partid	Ncms-n	Nc	NSN	O
pe	pe	Spsa	Sp	S	O
care	care	Pw3--r	Pw	RELR	O
îi	el	Pp3mpa--------w	Pp	PPPA	O
reprezint	reprezenta	Vmip1s	Vm	V1	O
,	,	COMMA	CO	COMMA	O
mărturisesc	mărturisi	Vmip1s	Vm	V1	O
că	că	Csssp	Cs	C	O
problema	problemă	Ncfsry	Nc	NSRY	O
asupra	asupra	Spsg	Sp	S	O
căreia	care	Pw3fso	Pw	RELO	O
încerc	încerca	Vmip1s	Vm	V1	O
să	să	Qs	Qs	QS	O
vă	tu	Pp2-pd--------w	Pp	PPPD	O
rețin	reține	Vmip1s	Vm	V1	O
atenția	atenție	Ncfsry	Nc	NSRY	O
pe_parcursul	pe_parcursul	Spcg	Sp	S	O
celor	acela	Pd3-po	Pd	DMPO	O
câteva	câtva	Di3fpr	Di	PI	TIME
minute	minut	Ncfp-n	Nc	NPN	TIME
ce	ce	Pw3--r	Pw	RELR	O
îmi	eu	Pp1-sd--------w	Pp	PPSD	O
sunt	fi	Vaip3p	Va	VA3P	O
acordate	acorda	Vmp--pf	Vm	VPPF	O
,	,	COMMA	CO	COMMA	O
este	fi	Vmip3s	Vm	V3	O
strict	strict	Rgp	Rg	R	O
actuală	actual	Afpfsrn	Af	ASN	O
,	,	COMMA	CO	COMMA	O
iar	iar	Rc	Rc	RC	O
oportunitatea	oportunitate	Ncfsry	Nc	NSRY	O
discutării	discutare	Ncfsoy	Nc	NSOY	O
ei	lui	Ds3---s	Ds	PS	O
nu	nu	Qz	Qz	QZ	O
mai	mai	Rp	Rp	R	O
poate	putea	Vmip3s	Vm	V3	O
fi	fi	Vanp	Va	VA	O
pusă	pune	Vmp--sf	Vm	VPSF	O
sub	sub	Spsa	Sp	S	O
semnul	semn	Ncmsry	Nc	NSRY	O
îndoielii	îndoială	Ncfsoy	Nc	NSOY	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Tocmai	tocmai	Rgp	Rg	R	O
de_aceea	de_aceea	Rgp	Rg	R	O
,	,	COMMA	CO	COMMA	O
consider	considera	Vmip1s	Vm	V1	O
că	că	Csssp	Cs	C	O
a	a	Qn	Qn	QN	O
o	el	Pp3fsa--------w	Pp	PPSA	O
lua	lua	Vmnp	Vm	VN	O
în	în	Spsa	Sp	S	O
discuție	discuție	Ncfsrn	Nc	NSRN	O
,	,	COMMA	CO	COMMA	O
fără	fără	Csssp	Cs	C	O
a-	avea	Va--3s	Va	VA3S	O
ți	tu	Pp2-sd--------w	Pp	PPSD	O
angaja	angaja	Vmnp	Vm	VN	O
obiectivitatea	obiectivitate	Ncfsry	Nc	NSRY	O
,	,	COMMA	CO	COMMA	O
discernământul	discernământ	Ncmsry	Nc	NSRY	O
și	și	Crssp	Cr	CR	O
mai_ales	mai_ales	Rgp	Rg	R	O
maturitatea	maturitate	Ncfsry	Nc	NSRY	O
politică	politic	Afpfsrn	Af	ASN	O
,	,	COMMA	CO	COMMA	O
nu	nu	Qz	Qz	QZ	O
poate	putea	Vmip3s	Vm	V3	O
să	să	Qs	Qs	QS	O
însemne	însemna	Vmsp3	Vm	V3	O
altceva	altceva	Pi3-sr	Pi	PI	O
decât	decât	Rc	Rc	RC	O
viziune	viziune	Ncfsrn	Nc	NSRN	O
limitată	limitat	Afpfsrn	Af	ASN	O
,	,	COMMA	CO	COMMA	O
orizont	orizont	Ncms-n	Nc	NSN	O
politic	politic	Afpms-n	Af	ASN	O
simplist	simplist	Afpms-n	Af	ASN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Stimați	stimat	Afpmp-n	Af	APN	O
colegi	coleg	Ncmp-n	Nc	NPN	O
,	,	COMMA	CO	COMMA	O
se	sine	Px3--a--------w	Px	PXA	O
face	face	Vmip3s	Vm	V3	O
tot	tot	Rp	Rp	R	O
mai	mai	Rp	Rp	R	O
simțită	simțit	Afpfsrn	Af	ASN	O
râvna	râvnă	Ncfsry	Nc	NSRY	O
unora	unul	Pi3-po	Pi	PI	O
,	,	COMMA	CO	COMMA	O
obstinantă	obstinant	Afpfsrn	Af	ASN	O
în	în	Spsa	Sp	S	O
ultima	ultima	Mofsrly	Mo	M	O
vreme	vreme	Ncfsrn	Nc	NSRN	O
,	,	COMMA	CO	COMMA	O
de	de	Spsa	Sp	S	O
a	a	Qn	Qn	QN	O
îmbogăți	îmbogăți	Vmnp	Vm	VN	O
limbajul	limbaj	Ncmsry	Nc	NSRY	O
cu	cu	Spsa	Sp	S	O
un	un	Timsr	Ti	TSR	O
nou	nou	Afpms-n	Af	ASN	O
termen	termen	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
cu	cu	Spsa	Sp	S	O
un	un	Timsr	Ti	TSR	O
nou	nou	Afpms-n	Af	ASN	O
cuvânt	cuvânt	Ncms-n	Nc	NSN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
L-	el	Pp3msa--y-----w	Pp	PPSA	O
ați	avea	Va--2p	Va	VA2P	O
întâlnit	întâlni	Vmp--sm	Vm	VPSM	O
,	,	COMMA	CO	COMMA	O
desigur	desigur	Rgp	Rg	R	O
,	,	COMMA	CO	COMMA	O
la	la	Spsa	Sp	S	O
unele	un	Di3fpr---e	Di	PI	O
conferințe	conferință	Ncfp-n	Nc	NPN	O
de	de	Spsa	Sp	S	O
presă	presă	Ncfsrn	Nc	NSRN	O
sau	sau	Ccssp	Cc	C	O
în	în	Spsa	Sp	S	O
unele	un	Di3fpr---e	Di	PI	O
ziare	ziar	Ncfp-n	Nc	NPN	O
.	.	PERIOD	PE	PERIOD	O
